order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,Extraction_Date,source,extracted_at,data_source
189,1288,4,2016-04-23,2016-04-24,2016-04-26,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
190,98,4,2016-04-23,2016-04-25,2016-04-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
191,919,4,2016-04-27,2016-04-28,2016-04-28,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
192,728,4,2016-04-27,2016-04-28,2016-04-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
193,1366,4,2016-04-28,2016-04-30,2016-04-30,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
194,558,4,2016-04-28,2016-04-30,2016-05-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
195,727,4,2016-04-28,2016-05-01,2016-05-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
196,1247,4,2016-04-28,2016-04-30,2016-05-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
197,127,4,2016-04-30,2016-05-03,2016-05-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
198,640,4,2016-05-01,2016-05-04,2016-05-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
199,760,4,2016-05-01,2016-05-04,2016-05-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
200,1074,4,2016-05-01,2016-05-03,2016-05-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
201,280,4,2016-05-01,2016-05-04,2016-05-02,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
202,600,4,2016-05-03,2016-05-05,2016-05-04,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
203,1102,4,2016-05-03,2016-05-05,2016-05-06,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
204,591,4,2016-05-04,2016-05-07,2016-05-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
205,635,4,2016-05-04,2016-05-05,2016-05-06,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
206,743,4,2016-05-04,2016-05-06,2016-05-05,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
207,105,4,2016-05-05,2016-05-07,2016-05-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
208,815,4,2016-05-06,2016-05-07,2016-05-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
209,514,4,2016-05-07,2016-05-08,2016-05-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
210,943,4,2016-05-07,2016-05-08,2016-05-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
211,1140,4,2016-05-07,2016-05-09,2016-05-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
212,1373,4,2016-05-08,2016-05-09,2016-05-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
213,788,4,2016-05-08,2016-05-09,2016-05-09,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
214,363,4,2016-05-10,2016-05-12,2016-05-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
215,1420,4,2016-05-10,2016-05-13,2016-05-12,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
216,267,4,2016-05-11,2016-05-14,2016-05-13,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
217,716,4,2016-05-11,2016-05-12,2016-05-14,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
218,1179,4,2016-05-12,2016-05-14,2016-05-14,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
219,1338,4,2016-05-12,2016-05-15,2016-05-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
220,1358,4,2016-05-12,2016-05-14,2016-05-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
221,1218,4,2016-05-13,2016-05-16,2016-05-14,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
222,51,4,2016-05-13,2016-05-16,2016-05-14,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
223,1368,4,2016-05-15,2016-05-16,2016-05-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
224,157,4,2016-05-17,2016-05-18,2016-05-19,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
225,307,4,2016-05-17,2016-05-20,2016-05-19,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
226,501,4,2016-05-17,2016-05-19,2016-05-20,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
227,489,4,2016-05-17,2016-05-18,2016-05-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
228,615,4,2016-05-17,2016-05-20,2016-05-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
229,742,4,2016-05-19,2016-05-21,2016-05-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
230,1167,4,2016-05-19,2016-05-20,2016-05-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
231,1257,4,2016-05-19,2016-05-22,2016-05-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
233,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
236,206,4,2016-05-25,2016-05-27,2016-05-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
237,1351,4,2016-05-25,2016-05-26,2016-05-27,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
242,1168,4,2016-05-27,2016-05-30,2016-05-30,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
244,956,4,2016-05-28,2016-05-29,2016-05-29,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
245,223,4,2016-05-29,2016-05-31,2016-05-30,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
247,928,4,2016-05-30,2016-06-01,2016-06-01,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
250,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
251,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
252,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
253,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
255,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
256,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
258,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
260,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
261,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
262,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
263,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
265,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
267,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
269,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
270,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
272,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
273,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
279,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
284,1356,4,2016-06-23,2016-06-25,2016-06-25,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
285,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
287,133,4,2016-06-25,2016-06-26,2016-06-27,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
290,202,4,2016-06-28,2016-06-29,2016-06-30,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
295,1130,4,2016-07-01,2016-07-04,2016-07-04,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
297,1425,4,2016-07-04,2016-07-05,2016-07-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
306,424,4,2016-07-09,2016-07-10,2016-07-12,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
307,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
309,211,4,2016-07-11,2016-07-13,2016-07-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
311,1400,4,2016-07-12,2016-07-14,2016-07-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
312,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
313,565,4,2016-07-14,2016-07-15,2016-07-15,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
316,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
319,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
320,1428,4,2016-07-19,2016-07-20,2016-07-21,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
321,568,4,2016-07-19,2016-07-22,2016-07-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
324,480,4,2016-07-20,2016-07-22,2016-07-23,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
326,1337,4,2016-07-20,2016-07-21,2016-07-22,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
351,1307,4,2016-08-03,2016-08-06,2016-08-04,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
352,16,4,2016-08-03,2016-08-04,2016-08-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
353,1387,4,2016-08-03,2016-08-06,2016-08-06,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
354,551,4,2016-08-03,2016-08-05,2016-08-06,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
355,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
362,187,4,2016-08-09,2016-08-11,2016-08-11,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
363,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
364,373,4,2016-08-12,2016-08-14,2016-08-13,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
365,981,4,2016-08-13,2016-08-14,2016-08-15,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
366,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
367,527,4,2016-08-14,2016-08-15,2016-08-15,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
368,995,4,2016-08-14,2016-08-15,2016-08-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
369,1285,4,2016-08-15,2016-08-18,2016-08-18,1,3,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
370,758,4,2016-08-15,2016-08-18,2016-08-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
371,891,4,2016-08-15,2016-08-16,2016-08-18,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
372,132,4,2016-08-16,2016-08-18,2016-08-18,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
375,536,4,2016-08-17,2016-08-20,2016-08-20,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,1714563448.0212574,SQL-Server,2025-12-01T00:39:47.978004+00:00,MySQL:orders
